 - R	Amplitude (V) - R	 - IR	Amplitude (V) - IR
00:02.5	-0.000561872	00:02.5	-0.000153059
00:02.5	-0.000555588	00:02.5	-0.000158738
00:02.5	-0.000549288	00:02.5	-0.000164423
00:02.5	-0.000543018	00:02.5	-0.00017007
00:02.5	-0.000536821	00:02.5	-0.000175613
00:02.5	-0.000530738	00:02.5	-0.00018099
00:02.5	-0.000524808	00:02.5	-0.000186192
00:02.5	-0.000519066	00:02.5	-0.000191231
00:02.5	-0.000513546	00:02.5	-0.000196143
00:02.5	-0.000508277	00:02.5	-0.000201006
00:02.5	-0.000503289	00:02.5	-0.000205895
00:02.5	-0.000498607	00:02.5	-0.000210831
00:02.5	-0.000494233	00:02.5	-0.000215814
00:02.5	-0.000490096	00:02.5	-0.000220863
00:02.5	-0.000486088	00:02.5	-0.000226043
00:02.5	-0.000482149	00:02.5	-0.000231414
00:02.5	-0.000478272	00:02.5	-0.000236986
00:02.5	-0.000474428	00:02.5	-0.000242741
00:02.5	-0.000470588	00:02.5	-0.000248666
00:02.5	-0.000466749	00:02.5	-0.000254722
00:02.5	-0.000462886	00:02.5	-0.000260827
00:02.5	-0.000458976	00:02.5	-0.000266904
00:02.5	-0.000455043	00:02.5	-0.000272902
00:02.5	-0.000451133	00:02.5	-0.000278753
00:02.5	-0.000447289	00:02.5	-0.00028439
00:02.5	-0.000443553	00:02.5	-0.000289778
00:02.5	-0.000439963	00:02.5	-0.000294857
00:02.5	-0.000436553	00:02.5	-0.000299575
00:02.5	-0.000433357	00:02.5	-0.000303929
00:02.5	-0.000430405	00:02.5	-0.000307938
00:02.5	-0.000427725	00:02.5	-0.000311624
00:02.5	-0.000425343	00:02.5	-0.000315005
00:02.5	-0.000423281	00:02.5	-0.000318101
00:02.5	-0.000421561	00:02.5	-0.000320928
00:02.5	-0.000420202	00:02.5	-0.000323504
00:02.5	-0.000419197	00:02.5	-0.000325846
00:02.5	-0.000418494	00:02.5	-0.00032797
00:02.5	-0.000418044	00:02.5	-0.000329891
00:02.5	-0.000417844	00:02.5	-0.000331624
00:02.5	-0.000417917	00:02.5	-0.000333182
00:02.5	-0.000418282	00:02.5	-0.000334579
00:02.5	-0.000418955	00:02.5	-0.000335805
00:02.5	-0.000419953	00:02.5	-0.000336804
00:02.5	-0.00042129	00:02.5	-0.000337526
00:02.5	-0.000422975	00:02.5	-0.000337969
00:02.5	-0.000425021	00:02.5	-0.000338156
00:02.5	-0.000427435	00:02.5	-0.000338108
00:02.5	-0.0004302	00:02.5	-0.000337847
00:02.5	-0.000433256	00:02.5	-0.000337393
00:02.5	-0.000436541	00:02.5	-0.000336742
00:02.5	-0.000440047	00:02.5	-0.000335844
00:02.5	-0.000443786	00:02.5	-0.000334654
00:02.5	-0.00044777	00:02.5	-0.000333178
00:02.5	-0.000452009	00:02.5	-0.000331419
00:02.5	-0.000456511	00:02.5	-0.00032936
00:02.5	-0.000461283	00:02.5	-0.000327032
00:02.5	-0.000466354	00:02.5	-0.000324511
00:02.5	-0.000471794	00:02.5	-0.000321843
00:02.5	-0.000477671	00:02.5	-0.000319053
00:02.5	-0.000483997	00:02.5	-0.000316182
00:02.5	-0.000490762	00:02.5	-0.000313321
00:02.5	-0.000497953	00:02.5	-0.00031055
00:02.5	-0.000505558	00:02.5	-0.0003079
00:02.5	-0.000513538	00:02.5	-0.000305377
00:02.5	-0.000521813	00:02.5	-0.000302985
00:02.5	-0.000530305	00:02.5	-0.000300729
00:02.5	-0.000538987	00:02.5	-0.000298588
00:02.5	-0.000547854	00:02.5	-0.000296498
00:02.5	-0.000556903	00:02.5	-0.0002944
00:02.5	-0.000566129	00:02.5	-0.000292282
00:02.5	-0.000575525	00:02.5	-0.000290158
00:02.5	-0.000585085	00:02.5	-0.000288042
00:02.5	-0.000594803	00:02.5	-0.000285945
00:02.6	-0.000604694	00:02.6	-0.000283879
00:02.6	-0.000614818	00:02.6	-0.000281854
00:02.6	-0.000625229	00:02.6	-0.00027988
00:02.6	-0.00063593	00:02.6	-0.000277966
00:02.6	-0.000646902	00:02.6	-0.000276098
00:02.6	-0.000658121	00:02.6	-0.000274215
00:02.6	-0.000669545	00:02.6	-0.000272262
00:02.6	-0.000681062	00:02.6	-0.000270257
00:02.6	-0.00069252	00:02.6	-0.000268284
00:02.6	-0.000703823	00:02.6	-0.000266401
00:02.6	-0.000714951	00:02.6	-0.000264569
00:02.6	-0.000725907	00:02.6	-0.000262726
00:02.6	-0.000736694	00:02.6	-0.000260865
00:02.6	-0.000747337	00:02.6	-0.000258999
00:02.6	-0.000757908	00:02.6	-0.000257141
00:02.6	-0.000768469	00:02.6	-0.000255304
00:02.6	-0.000779034	00:02.6	-0.0002535
00:02.6	-0.000789593	00:02.6	-0.000251739
00:02.6	-0.000800112	00:02.6	-0.000250031
00:02.6	-0.000810512	00:02.6	-0.000248387
00:02.6	-0.000820719	00:02.6	-0.000246791
00:02.6	-0.00083071	00:02.6	-0.000245184
00:02.6	-0.000840465	00:02.6	-0.00024351
00:02.6	-0.000849892	00:02.6	-0.000241764
00:02.6	-0.000858863	00:02.6	-0.000239963
00:02.6	-0.000867304	00:02.6	-0.000238126
00:02.6	-0.000875215	00:02.6	-0.000236267
00:02.6	-0.000882598	00:02.6	-0.000234403
00:02.6	-0.000889407	00:02.6	-0.000232548
00:02.6	-0.000895604	00:02.6	-0.000230691
00:02.6	-0.000901198	00:02.6	-0.000228778
00:02.6	-0.000906221	00:02.6	-0.000226758
00:02.6	-0.000910729	00:02.6	-0.000224629
00:02.6	-0.00091482	00:02.6	-0.000222414
00:02.6	-0.000918564	00:02.6	-0.000220134
00:02.6	-0.000921935	00:02.6	-0.000217808
00:02.6	-0.000924862	00:02.6	-0.000215455
00:02.6	-0.000927279	00:02.6	-0.000213094
00:02.6	-0.000929152	00:02.6	-0.00021074
00:02.6	-0.000930468	00:02.6	-0.000208411
00:02.6	-0.000931199	00:02.6	-0.000206097
00:02.6	-0.000931314	00:02.6	-0.000203721
00:02.6	-0.000930837	00:02.6	-0.000201167
00:02.6	-0.000929789	00:02.6	-0.00019837
00:02.6	-0.000928144	00:02.6	-0.000195342
00:02.6	-0.000925882	00:02.6	-0.000192094
00:02.6	-0.000923007	00:02.6	-0.000188591
00:02.6	-0.000919501	00:02.6	-0.0001848
00:02.6	-0.000915351	00:02.6	-0.000180739
00:02.6	-0.00091059	00:02.6	-0.000176447
00:02.6	-0.000905275	00:02.6	-0.000171964
00:02.6	-0.000899461	00:02.6	-0.000167325
00:02.6	-0.0008932	00:02.6	-0.000162565
00:02.6	-0.000886543	00:02.6	-0.000157717
00:02.6	-0.000879538	00:02.6	-0.000152813
00:02.6	-0.000872209	00:02.6	-0.000147882
00:02.6	-0.000864508	00:02.6	-0.000142952
00:02.6	-0.000856348	00:02.6	-0.000138051
00:02.6	-0.000847694	00:02.6	-0.000133202
00:02.6	-0.000838561	00:02.6	-0.00012843
00:02.6	-0.000828942	00:02.6	-0.000123756
00:02.6	-0.000818831	00:02.6	-0.000119202
00:02.6	-0.000808272	00:02.6	-0.000114763
00:02.6	-0.00079733	00:02.6	-0.000110389
00:02.6	-0.000786043	00:02.6	-0.000106035
00:02.6	-0.000774404	00:02.6	-0.000101703
00:02.6	-0.000762405	00:02.6	-9.74E-05
00:02.6	-0.000750089	00:02.6	-9.31E-05
00:02.6	-0.000737497	00:02.6	-8.87E-05
00:02.6	-0.00072462	00:02.6	-8.43E-05
00:02.6	-0.000711453	00:02.6	-7.98E-05
00:02.6	-0.00069804	00:02.6	-7.52E-05
00:02.6	-0.000684421	00:02.6	-7.06E-05
00:02.6	-0.000670566	00:02.6	-6.57E-05
00:02.6	-0.000656403	00:02.6	-6.06E-05
00:02.6	-0.000641912	00:02.6	-5.53E-05
00:02.6	-0.000627144	00:02.6	-4.99E-05
00:02.6	-0.00061215	00:02.6	-4.44E-05
00:02.6	-0.000596932	00:02.6	-3.88E-05
00:02.6	-0.000581492	00:02.6	-3.32E-05
00:02.6	-0.000565881	00:02.6	-2.75E-05
00:02.6	-0.00055017	00:02.6	-2.17E-05
00:02.6	-0.000534428	00:02.6	-1.58E-05
00:02.6	-0.000518741	00:02.6	-9.86E-06
00:02.6	-0.000503237	00:02.6	-3.92E-06
00:02.6	-0.000488038	00:02.6	1.97E-06
00:02.6	-0.000473209	00:02.6	7.80E-06
00:02.6	-0.000458789	00:02.6	1.35E-05
00:02.6	-0.000444813	00:02.6	1.91E-05
00:02.6	-0.000431316	00:02.6	2.45E-05
00:02.6	-0.000418326	00:02.6	2.98E-05
00:02.6	-0.000405873	00:02.6	3.49E-05
00:02.6	-0.000393981	00:02.6	3.99E-05
00:02.6	-0.00038265	00:02.6	4.49E-05
00:02.6	-0.000371833	00:02.6	4.98E-05
00:02.6	-0.000361485	00:02.6	5.47E-05
00:02.6	-0.00035161	00:02.6	5.97E-05
00:02.6	-0.000342233	00:02.6	6.48E-05
00:02.6	-0.000333377	00:02.6	6.99E-05
00:02.6	-0.000325064	00:02.6	7.51E-05
00:02.6	-0.000317311	00:02.6	8.04E-05
00:02.7	-0.000310113	00:02.7	8.57E-05
00:02.7	-0.000303416	00:02.7	9.12E-05
00:02.7	-0.000297145	00:02.7	9.66E-05
00:02.7	-0.000291232	00:02.7	0.000102042
00:02.7	-0.000285609	00:02.7	0.000107397
00:02.7	-0.000280194	00:02.7	0.000112644
00:02.7	-0.000274881	00:02.7	0.00011777
00:02.7	-0.000269623	00:02.7	0.000122829
00:02.7	-0.000264419	00:02.7	0.00012792
00:02.7	-0.000259222	00:02.7	0.000133088
00:02.7	-0.000253944	00:02.7	0.000138305
00:02.7	-0.000248549	00:02.7	0.000143521
00:02.7	-0.000243072	00:02.7	0.000148689
00:02.7	-0.00023757	00:02.7	0.000153767
00:02.7	-0.00023212	00:02.7	0.000158712
00:02.7	-0.000226863	00:02.7	0.000163486
00:02.7	-0.000221977	00:02.7	0.000168054
00:02.7	-0.000217582	00:02.7	0.00017238
00:02.7	-0.000213718	00:02.7	0.000176413
00:02.7	-0.0002104	00:02.7	0.000180055
00:02.7	-0.000207641	00:02.7	0.000183217
00:02.7	-0.000205428	00:02.7	0.000185862
00:02.7	-0.000203701	00:02.7	0.000187982
00:02.7	-0.000202404	00:02.7	0.000189591
00:02.7	-0.000201529	00:02.7	0.00019075
00:02.7	-0.000201092	00:02.7	0.000191518
00:02.7	-0.000201104	00:02.7	0.000191903
00:02.7	-0.000201578	00:02.7	0.000191891
00:02.7	-0.000202521	00:02.7	0.000191472
00:02.7	-0.000203941	00:02.7	0.000190634
00:02.7	-0.000205844	00:02.7	0.000189369
00:02.7	-0.000208233	00:02.7	0.000187671
00:02.7	-0.00021111	00:02.7	0.000185533
00:02.7	-0.000214476	00:02.7	0.000182953
00:02.7	-0.00021833	00:02.7	0.000179926
00:02.7	-0.00022267	00:02.7	0.000176476
00:02.7	-0.000227492	00:02.7	0.00017267
00:02.7	-0.000232791	00:02.7	0.000168573
00:02.7	-0.000238539	00:02.7	0.000164198
00:02.7	-0.00024466	00:02.7	0.000159539
00:02.7	-0.000251061	00:02.7	0.000154587
00:02.7	-0.00025763	00:02.7	0.000149338
00:02.7	-0.000264214	00:02.7	0.000143787
00:02.7	-0.000270673	00:02.7	0.000137931
00:02.7	-0.000276941	00:02.7	0.000131768
00:02.7	-0.00028303	00:02.7	0.000125298
00:02.7	-0.000288971	00:02.7	0.00011852
00:02.7	-0.000294796	00:02.7	0.000111437
00:02.7	-0.000300532	00:02.7	0.000104051
00:02.7	-0.000306206	00:02.7	9.64E-05
00:02.7	-0.000311842	00:02.7	8.84E-05
00:02.7	-0.000317464	00:02.7	8.00E-05
00:02.7	-0.000323092	00:02.7	7.12E-05
00:02.7	-0.000328746	00:02.7	6.19E-05
00:02.7	-0.00033442	00:02.7	5.22E-05
00:02.7	-0.000340062	00:02.7	4.21E-05
00:02.7	-0.000345625	00:02.7	3.16E-05
00:02.7	-0.000351108	00:02.7	2.09E-05
00:02.7	-0.000356536	00:02.7	9.98E-06
00:02.7	-0.000361931	00:02.7	-1.08E-06
00:02.7	-0.000367313	00:02.7	-1.22E-05
00:02.7	-0.0003727	00:02.7	-2.33E-05
00:02.7	-0.000378087	00:02.7	-3.44E-05
00:02.7	-0.000383421	00:02.7	-4.54E-05
00:02.7	-0.000388654	00:02.7	-5.64E-05
00:02.7	-0.000393787	00:02.7	-6.74E-05
00:02.7	-0.000398842	00:02.7	-7.84E-05
00:02.7	-0.000403842	00:02.7	-8.93E-05
00:02.7	-0.000408806	00:02.7	-0.000100221
00:02.7	-0.000413731	00:02.7	-0.000110989
00:02.7	-0.000418566	00:02.7	-0.000121574
00:02.7	-0.000423263	00:02.7	-0.000131941
00:02.7	-0.000427825	00:02.7	-0.00014203
00:02.7	-0.000432254	00:02.7	-0.00015179
00:02.7	-0.000436483	00:02.7	-0.000161216
00:02.7	-0.000440379	00:02.7	-0.000170328
00:02.7	-0.000443821	00:02.7	-0.000179145
00:02.7	-0.000446763	00:02.7	-0.000187662
00:02.7	-0.000449236	00:02.7	-0.000195829
00:02.7	-0.000451288	00:02.7	-0.000203599
00:02.7	-0.00045297	00:02.7	-0.000210975
00:02.7	-0.000454328	00:02.7	-0.000217961
00:02.7	-0.000455405	00:02.7	-0.000224514
00:02.7	-0.000456242	00:02.7	-0.000230597
00:02.7	-0.00045688	00:02.7	-0.000236195
00:02.7	-0.000457355	00:02.7	-0.000241277
00:02.7	-0.000457703	00:02.7	-0.000245812
00:02.7	-0.000457933	00:02.7	-0.000249818
00:02.7	-0.000457987	00:02.7	-0.000253338
00:02.7	-0.000457762	00:02.7	-0.000256413
00:02.7	-0.000457211	00:02.7	-0.000259056
00:02.7	-0.000456359	00:02.7	-0.000261239
00:02.7	-0.000455253	00:02.7	-0.000262932
00:02.7	-0.000453939	00:02.7	-0.000264159
00:02.7	-0.000452458	00:02.7	-0.000264962
00:02.7	-0.000450851	00:02.7	-0.000265385
00:02.7	-0.000449133	00:02.7	-0.000265467
00:02.7	-0.000447272	00:02.7	-0.000265249
00:02.7	-0.000445238	00:02.7	-0.000264766
00:02.8	-0.000443051	00:02.8	-0.000264054
00:02.8	-0.000440729	00:02.8	-0.000263146
00:02.8	-0.000438243	00:02.8	-0.000262075
00:02.8	-0.000435568	00:02.8	-0.000260847
00:02.8	-0.000432702	00:02.8	-0.000259424
00:02.8	-0.000429599	00:02.8	-0.00025777
00:02.8	-0.000426171	00:02.8	-0.000255898
00:02.8	-0.000422381	00:02.8	-0.000253822
00:02.8	-0.000418245	00:02.8	-0.000251507
00:02.8	-0.000413729	00:02.8	-0.000248925
00:02.8	-0.000408782	00:02.8	-0.000246092
00:02.8	-0.000403448	00:02.8	-0.000243052
00:02.8	-0.000397841	00:02.8	-0.000239842
00:02.8	-0.000392044	00:02.8	-0.0002365
00:02.8	-0.000386112	00:02.8	-0.000233062
00:02.8	-0.000380097	00:02.8	-0.000229538
00:02.8	-0.000374048	00:02.8	-0.000225891
00:02.8	-0.00036799	00:02.8	-0.000222089
00:02.8	-0.000361875	00:02.8	-0.000218147
00:02.8	-0.000355615	00:02.8	-0.000214104
00:02.8	-0.000349171	00:02.8	-0.000209996
00:02.8	-0.000342557	00:02.8	-0.000205858
00:02.8	-0.00033574	00:02.8	-0.000201721
00:02.8	-0.000328642	00:02.8	-0.000197617
00:02.8	-0.000321216	00:02.8	-0.000193573
00:02.8	-0.000313419	00:02.8	-0.000189641
00:02.8	-0.000305167	00:02.8	-0.000185934
00:02.8	-0.000296381	00:02.8	-0.000182585
00:02.8	-0.000287059	00:02.8	-0.000179622
00:02.8	-0.000277272	00:02.8	-0.000177003
00:02.8	-0.000267086	00:02.8	-0.000174733
00:02.8	-0.000256518	00:02.8	-0.000172863
00:02.8	-0.000245588	00:02.8	-0.000171392
00:02.8	-0.000234359	00:02.8	-0.000170297
00:02.8	-0.000222917	00:02.8	-0.000169647
00:02.8	-0.000211342	00:02.8	-0.000169574
00:02.8	-0.000199711	00:02.8	-0.000170154
00:02.8	-0.000188072	00:02.8	-0.000171388
00:02.8	-0.000176404	00:02.8	-0.000173251
00:02.8	-0.000164615	00:02.8	-0.000175718
00:02.8	-0.000152601	00:02.8	-0.000178765
00:02.8	-0.000140265	00:02.8	-0.000182389
00:02.8	-0.000127516	00:02.8	-0.000186657
00:02.8	-0.000114273	00:02.8	-0.000191674
00:02.8	-0.000100484	00:02.8	-0.000197491
00:02.8	-8.62E-05	00:02.8	-0.000204059
00:02.8	-7.14E-05	00:02.8	-0.000211263
00:02.8	-5.62E-05	00:02.8	-0.000218993
00:02.8	-4.06E-05	00:02.8	-0.00022719
00:02.8	-2.45E-05	00:02.8	-0.00023582
00:02.8	-7.93E-06	00:02.8	-0.000244849
00:02.8	9.10E-06	00:02.8	-0.000254246
00:02.8	2.67E-05	00:02.8	-0.000263979
00:02.8	4.48E-05	00:02.8	-0.000274016
00:02.8	6.35E-05	00:02.8	-0.000284327
00:02.8	8.27E-05	00:02.8	-0.000294881
00:02.8	0.000102508	00:02.8	-0.00030565
00:02.8	0.000122865	00:02.8	-0.000316606
00:02.8	0.000143844	00:02.8	-0.000327719
00:02.8	0.000165477	00:02.8	-0.000338964
00:02.8	0.000187764	00:02.8	-0.000350313
00:02.8	0.000210659	00:02.8	-0.000361742
00:02.8	0.000234113	00:02.8	-0.000373226
00:02.8	0.000258126	00:02.8	-0.00038474
00:02.8	0.000282694	00:02.8	-0.000396261
00:02.8	0.000307739	00:02.8	-0.000407766
00:02.8	0.00033312	00:02.8	-0.000419235
00:02.8	0.0003587	00:02.8	-0.000430645
00:02.8	0.000384419	00:02.8	-0.000441978
00:02.8	0.000410265	00:02.8	-0.000453212
00:02.8	0.000436177	00:02.8	-0.000464331
00:02.8	0.000462053	00:02.8	-0.000475316
00:02.8	0.00048784	00:02.8	-0.000486172
00:02.8	0.000513556	00:02.8	-0.000496953
00:02.8	0.000539241	00:02.8	-0.000507704
00:02.8	0.000564907	00:02.8	-0.000518423
00:02.8	0.000590516	00:02.8	-0.000529085
00:02.8	0.000616009	00:02.8	-0.000539664
00:02.8	0.000641308	00:02.8	-0.000550138
00:02.8	0.000666289	00:02.8	-0.000560482
00:02.8	0.000690815	00:02.8	-0.000570676
00:02.8	0.000714757	00:02.8	-0.000580699
00:02.8	0.000737994	00:02.8	-0.000590555
00:02.8	0.000760413	00:02.8	-0.000600315
00:02.8	0.000781885	00:02.8	-0.000610094
00:02.8	0.000802247	00:02.8	-0.00061995
00:02.8	0.000821344	00:02.8	-0.000629867
00:02.8	0.000839083	00:02.8	-0.000639831
00:02.8	0.000855399	00:02.8	-0.000649873
00:02.8	0.000870237	00:02.8	-0.000660021
00:02.8	0.000883545	00:02.8	-0.000670255
00:02.8	0.000895279	00:02.8	-0.00068053
00:02.8	0.0009054	00:02.8	-0.000690806
00:02.8	0.000913876	00:02.8	-0.000701042
00:02.8	0.000920703	00:02.8	-0.000711224
00:02.8	0.000925925	00:02.8	-0.000721384
00:02.8	0.00092959	00:02.8	-0.000731573
00:02.8	0.000931674	00:02.8	-0.00074184
00:02.8	0.000932113	00:02.8	-0.000752205
00:02.8	0.000930898	00:02.8	-0.000762663
00:02.9	0.000928069	00:02.9	-0.000773231
00:02.9	0.000923623	00:02.9	-0.000783924
00:02.9	0.000917491	00:02.9	-0.000794709
00:02.9	0.000909613	00:02.9	-0.000805532
00:02.9	0.000899982	00:02.9	-0.000816338
00:02.9	0.000888623	00:02.9	-0.000827079
00:02.9	0.000875559	00:02.9	-0.000837707
00:02.9	0.000860821	00:02.9	-0.0008482
00:02.9	0.00084444	00:02.9	-0.000858583
00:02.9	0.00082645	00:02.9	-0.00086888
00:02.9	0.000806911	00:02.9	-0.000879065
00:02.9	0.000785929	00:02.9	-0.000889091
00:02.9	0.000763586	00:02.9	-0.000898912
00:02.9	0.000739848	00:02.9	-0.000908511
00:02.9	0.000714615	00:02.9	-0.000917938
00:02.9	0.000687826	00:02.9	-0.000927288
00:02.9	0.00065945	00:02.9	-0.000936622
00:02.9	0.000629487	00:02.9	-0.000946001
00:02.9	0.000597988	00:02.9	-0.0009555
00:02.9	0.000565029	00:02.9	-0.000965146
00:02.9	0.000530686	00:02.9	-0.000974889
00:02.9	0.000495038	00:02.9	-0.000984685
00:02.9	0.00045816	00:02.9	-0.000994559
00:02.9	0.00042013	00:02.9	-0.00100458
00:02.9	0.000381024	00:02.9	-0.00101476
00:02.9	0.000340918	00:02.9	-0.00102506
00:02.9	0.000299888	00:02.9	-0.00103541
00:02.9	0.000257986	00:02.9	-0.00104581
00:02.9	0.00021522	00:02.9	-0.00105627
00:02.9	0.000171599	00:02.9	-0.00106674
00:02.9	0.000127187	00:02.9	-0.00107725
00:02.9	8.20E-05	00:02.9	-0.00108786
00:02.9	3.62E-05	00:02.9	-0.00109858
00:02.9	-1.05E-05	00:02.9	-0.00110937
00:02.9	-5.80E-05	00:02.9	-0.00112023
00:02.9	-0.000106154	00:02.9	-0.00113113
00:02.9	-0.000155033	00:02.9	-0.00114202
00:02.9	-0.000204572	00:02.9	-0.00115281
00:02.9	-0.000254687	00:02.9	-0.00116346
00:02.9	-0.000305274	00:02.9	-0.00117396
00:02.9	-0.000356229	00:02.9	-0.00118431
00:02.9	-0.000407453	00:02.9	-0.00119448
00:02.9	-0.000458851	00:02.9	-0.00120448
00:02.9	-0.00051035	00:02.9	-0.00121439
00:02.9	-0.000561928	00:02.9	-0.00122422
00:02.9	-0.000613584	00:02.9	-0.0012339
00:02.9	-0.000665336	00:02.9	-0.00124337
00:02.9	-0.000717244	00:02.9	-0.00125254
00:02.9	-0.000769361	00:02.9	-0.00126137
00:02.9	-0.000821664	00:02.9	-0.00126987
00:02.9	-0.00087408	00:02.9	-0.00127804
00:02.9	-0.000926563	00:02.9	-0.00128584
00:02.9	-0.000979064	00:02.9	-0.00129319
00:02.9	-0.00103149	00:02.9	-0.00130005
00:02.9	-0.00108373	00:02.9	-0.00130636
00:02.9	-0.00113569	00:02.9	-0.00131206
00:02.9	-0.00118735	00:02.9	-0.00131714
00:02.9	-0.00123865	00:02.9	-0.0013216
00:02.9	-0.00128955	00:02.9	-0.00132538
00:02.9	-0.00134004	00:02.9	-0.00132841
00:02.9	-0.00139013	00:02.9	-0.00133064
00:02.9	-0.00143985	00:02.9	-0.00133202
00:02.9	-0.00148919	00:02.9	-0.00133255
00:02.9	-0.00153818	00:02.9	-0.00133219
00:02.9	-0.00158682	00:02.9	-0.00133093
00:02.9	-0.00163507	00:02.9	-0.00132875
00:02.9	-0.00168291	00:02.9	-0.00132565
00:02.9	-0.00173031	00:02.9	-0.00132163
00:02.9	-0.00177722	00:02.9	-0.00131676
00:02.9	-0.00182354	00:02.9	-0.0013111
00:02.9	-0.00186917	00:02.9	-0.00130465
00:02.9	-0.00191409	00:02.9	-0.00129741
00:02.9	-0.00195824	00:02.9	-0.00128937
00:02.9	-0.00200158	00:02.9	-0.00128052
00:02.9	-0.00204407	00:02.9	-0.00127086
00:02.9	-0.00208577	00:02.9	-0.00126039
00:02.9	-0.00212668	00:02.9	-0.00124911
00:02.9	-0.00216677	00:02.9	-0.00123702
00:02.9	-0.00220605	00:02.9	-0.00122412
00:02.9	-0.00224448	00:02.9	-0.00121043
00:02.9	-0.00228205	00:02.9	-0.00119596
00:02.9	-0.00231877	00:02.9	-0.0011807
00:02.9	-0.0023547	00:02.9	-0.00116469
00:02.9	-0.0023899	00:02.9	-0.00114793
00:02.9	-0.00242442	00:02.9	-0.00113043
00:02.9	-0.00245825	00:02.9	-0.00111221
00:02.9	-0.00249136	00:02.9	-0.0010933
00:02.9	-0.0025237	00:02.9	-0.00107371
00:02.9	-0.00255517	00:02.9	-0.00105345
00:02.9	-0.00258567	00:02.9	-0.00103256
00:02.9	-0.00261507	00:02.9	-0.00101108
00:02.9	-0.00264332	00:02.9	-0.000989119
00:02.9	-0.00267037	00:02.9	-0.000966856
00:02.9	-0.00269625	00:02.9	-0.000944458
00:02.9	-0.00272097	00:02.9	-0.000922015
00:02.9	-0.00274457	00:02.9	-0.000899564
00:02.9	-0.00276709	00:02.9	-0.000877187
00:02.9	-0.00278854	00:02.9	-0.000855007
00:02.9	-0.00280899	00:02.9	-0.000833093
00:02.9	-0.00282849	00:02.9	-0.000811464
00:03.0	-0.00284707	00:03.0	-0.000790161
00:03.0	-0.00286473	00:03.0	-0.000769221
00:03.0	-0.00288151	00:03.0	-0.000748635
00:03.0	-0.0028974	00:03.0	-0.000728367
00:03.0	-0.00291233	00:03.0	-0.000708388
00:03.0	-0.00292628	00:03.0	-0.000688668
00:03.0	-0.00293922	00:03.0	-0.00066918
00:03.0	-0.00295107	00:03.0	-0.000649897
00:03.0	-0.00296175	00:03.0	-0.000630797
00:03.0	-0.00297117	00:03.0	-0.000611858
00:03.0	-0.00297927	00:03.0	-0.00059306
00:03.0	-0.00298597	00:03.0	-0.000574384
00:03.0	-0.00299123	00:03.0	-0.000555791
00:03.0	-0.00299509	00:03.0	-0.000537196
00:03.0	-0.00299764	00:03.0	-0.000518525
00:03.0	-0.0029989	00:03.0	-0.000499752
00:03.0	-0.00299885	00:03.0	-0.000480877
00:03.0	-0.00299753	00:03.0	-0.000461904
00:03.0	-0.00299492	00:03.0	-0.000442834
00:03.0	-0.00299102	00:03.0	-0.000423671
00:03.0	-0.00298576	00:03.0	-0.000404397
00:03.0	-0.0029791	00:03.0	-0.000384925
00:03.0	-0.00297101	00:03.0	-0.000365132
00:03.0	-0.00296145	00:03.0	-0.000344949
00:03.0	-0.0029504	00:03.0	-0.000324359
00:03.0	-0.00293783	00:03.0	-0.000303326
00:03.0	-0.00292373	00:03.0	-0.000281818
00:03.0	-0.00290809	00:03.0	-0.000259854
00:03.0	-0.00289089	00:03.0	-0.000237476
00:03.0	-0.00287213	00:03.0	-0.000214726
00:03.0	-0.00285182	00:03.0	-0.000191645
00:03.0	-0.00282998	00:03.0	-0.000168274
00:03.0	-0.00280672	00:03.0	-0.000144628
00:03.0	-0.00278219	00:03.0	-0.000120703
00:03.0	-0.00275656	00:03.0	-9.66E-05
00:03.0	-0.00272993	00:03.0	-7.24E-05
00:03.0	-0.0027024	00:03.0	-4.82E-05
00:03.0	-0.00267409	00:03.0	-2.42E-05
00:03.0	-0.00264507	00:03.0	-3.21E-07
00:03.0	-0.00261537	00:03.0	2.34E-05
00:03.0	-0.00258502	00:03.0	4.70E-05
00:03.0	-0.00255407	00:03.0	7.03E-05
00:03.0	-0.00252252	00:03.0	9.35E-05
00:03.0	-0.00249034	00:03.0	0.000116427
00:03.0	-0.00245752	00:03.0	0.000139229
00:03.0	-0.00242404	00:03.0	0.000162007
00:03.0	-0.00238988	00:03.0	0.000184819
00:03.0	-0.00235506	00:03.0	0.000207649
00:03.0	-0.00231967	00:03.0	0.000230458
00:03.0	-0.00228383	00:03.0	0.000253209
00:03.0	-0.00224762	00:03.0	0.000275865
00:03.0	-0.00221106	00:03.0	0.000298415
00:03.0	-0.00217421	00:03.0	0.000320893
00:03.0	-0.00213711	00:03.0	0.000343329
00:03.0	-0.00209977	00:03.0	0.000365706
00:03.0	-0.00206217	00:03.0	0.000388005
00:03.0	-0.00202428	00:03.0	0.000410253
00:03.0	-0.00198609	00:03.0	0.000432478
00:03.0	-0.00194759	00:03.0	0.000454653
00:03.0	-0.00190878	00:03.0	0.000476733
00:03.0	-0.00186964	00:03.0	0.000498674
00:03.0	-0.00183017	00:03.0	0.00052041
00:03.0	-0.00179038	00:03.0	0.00054181
00:03.0	-0.00175026	00:03.0	0.000562705
00:03.0	-0.00170985	00:03.0	0.000582983
00:03.0	-0.0016692	00:03.0	0.00060261
00:03.0	-0.0016284	00:03.0	0.000621577
00:03.0	-0.00158748	00:03.0	0.000639875
